61 1 23 16.5400 9.9600 18.5400 10.4600 13.5000 12.6700 13.7000 13.7500 10.7500 13.1700 14.7900 20.5800 20.5800
61 1 24 25.0400 14.8300 25.8400 15.6700 21.4600 18.5800 20.3800 19.3800 15.3700 15.1200 23.0900 25.2500 25.8400
61 1 25 13.6200 11.1700 12.6700 6.0400 10.0000 9.4200 9.2500 8.7100 7.1200 12.0400 14.0400 17.5000 17.5000
61 1 26 24.3700 18.7900 17.5000 14.2500 18.9100 15.6700 20.9686 15.1600 16.0800 19.0800 20.5000 25.2500 25.2500
61 1 27 22.0400 20.7900 17.4100 16.2100 19.0400 16.1300 16.7900 18.2900 18.6600 19.0800 26.0800 27.6300 27.6300
61 1 28 17.6700 13.5400 13.3300 8.8700 15.0400 11.6300 12.2500 10.5800 11.9200 11.0400 20.3000 18.1200 20.3000
61 1 29 27.2500 23.9100 22.2900 17.5400 24.0800 19.7000 22.0000 20.2500 21.4600 19.9500 27.7100 24.0814 27.7100
61 1 30 12.2100 11.4200 10.9200 7.9200 13.0800 9.6200 14.5000 10.2100 9.9200 16.2346 16.2346 19.2500 19.2500
61 1 31 24.2100 17.4023 16.7100 11.9600 17.4023 10.4600 14.8800 8.2100 10.5000 9.9600 12.4200 13.9200 24.2100
61 2 1 14.2500 15.1200 9.0400 5.8800 12.0800 7.1700 10.1700 3.6300 6.5000 5.5000 9.1700 11.6079 15.1200
61 2 2 20.1700 24.2100 10.0000 6.5400 17.3700 7.1700 10.8800 6.0800 9.0800 7.1200 12.0800 7.1700 24.2100
61 2 3 14.3700 11.7100 11.0400 5.0900 9.8700 5.8300 8.5000 5.1300 6.3400 7.3800 9.7100 8.8300 14.3700
61 2 4 10.5800 9.4600 10.9200 8.7100 12.4600 11.4600 12.5400 11.0400 13.0400 11.1700 16.5000 11.7100 16.5000
61 2 5 22.0000 16.7500 19.7000 11.6300 17.1514 12.0400 13.9600 15.5400 13.3700 13.1300 19.3300 14.6700 22.0000
61 2 6 24.5000 20.7500 20.6200 15.3700 25.3300 17.6200 20.9729 18.7900 18.9600 14.4600 26.3800 21.8400 26.3800
61 2 7 18.0500 14.3700 14.8800 9.7500 10.9600 11.1700 14.2100 9.7100 13.0400 12.2500 15.2100 17.5800 18.0500
61 2 8 24.5400 21.4200 21.3400 11.6300 17.0400 19.4383 16.5000 17.3300 14.6700 17.7900 19.4383 19.4383 24.5400
61 2 9 17.4100 15.9200 13.6700 10.7100 14.0000 12.9200 14.3700 15.7100 14.4600 14.6700 23.0400 19.2100 23.0400
61 2 10 20.5000 11.5400 19.6700 10.0400 8.1200 8.0800 11.0800 15.8350 11.1200 12.9600 17.8300 17.7500 20.5000
61 2 11 16.7900 14.0000 13.7000 9.5400 15.8300 18.2875 17.5000 18.2875 15.8300 18.2875 21.1700 21.0900 21.1700
61 2 12 16.0000 16.9200 17.2500 8.3800 11.7500 10.3700 11.7100 14.3700 10.3700 14.6200 25.4100 17.0400 25.4100
61 2 13 22.5000 19.7000 19.4100 15.3400 16.1300 14.6200 16.0800 14.1200 13.9600 16.5800 28.6200 19.6700 28.6200
61 2 14 17.0800 11.6300 17.2500 12.1200 13.7500 13.4600 15.4600 12.2900 14.8800 15.6700 14.0900 11.4200 17.2500
61 2 15 6.0400 12.0864 6.1300 4.2100 9.8700 6.9200 5.1700 7.4100 8.1700 9.2100 17.1200 10.9600 17.1200
61 2 16 16.7900 20.1700 12.6700 13.2500 15.2900 15.1200 3.4200 14.2900 14.7900 13.7900 21.9200 22.5800 22.5800
61 2 17 15.2500 14.0900 14.7500 9.5400 14.6200 12.9200 6.1700 12.5800 13.2500 14.5400 18.2100 17.6700 18.2100
61 2 18 12.0800 12.3800 12.6700 6.0400 10.7100 9.0800 10.8800 12.3800 10.0000 11.3400 18.5800 13.2500 18.5800
61 2 19 16.1700 15.5900 13.7000 10.7900 17.8777 10.9600 9.6200 11.8300 11.5800 17.8777 29.6300 20.5400 29.6300
61 2 20 11.0400 11.0800 10.6300 8.3300 13.8957 8.2900 7.2500 7.7500 8.8300 11.0800 15.0900 12.1700 15.0900
61 2 21 7.7900 8.6300 6.0800 2.2100 7.4100 4.3300 3.7500 7.0400 4.5000 7.4100 12.1200 6.6700 12.1200
61 2 22 12.2900 13.2100 13.5400 15.2943 11.5800 9.2100 8.2500 10.2900 9.2100 13.0800 15.2500 13.2100 15.2943
61 2 23 22.0800 17.4600 18.8800 12.4200 20.5000 16.1300 16.3800 16.9200 13.2100 18.0000 23.2100 21.2100 23.2100
61 2 24 8.7100 7.0800 11.3800 4.8300 5.9600 4.5800 8.1700 4.6700 6.2100 7.0000 9.5900 9.2100 11.3800
61 2 25 18.8400 16.4200 17.4100 10.2100 16.1300 17.6493 13.0800 12.2100 12.3300 12.5000 16.0400 13.9200 18.8400
61 2 26 25.8000 21.5000 22.4200 15.2100 23.0900 16.8800 21.1700 17.2500 18.4600 20.0400 22.8300 23.8700 25.8000
61 2 27 11.0000 13.3700 11.1700 6.8700 13.2100 8.7500 12.7500 10.8300 10.8800 12.6700 20.0000 17.5400 20.0000
61 2 28 12.9200 12.7500 11.0400 8.9200 16.1300 12.2900 14.7500 17.0986 13.9600 14.0400 18.4100 13.1700 18.4100
61 3 1 12.6700 13.1300 11.7900 6.4200 9.7900 8.5400 10.2500 13.2900 9.0000 12.2100 20.6200 14.4600 20.6200
61 3 2 12.5800 10.0400 11.1700 7.1200 10.2900 9.2100 13.7586 10.5000 10.5800 12.9600 18.3800 13.7900 18.3800
61 3 3 13.3300 15.5400 13.6700 9.5900 11.5800 8.7100 11.2900 12.8300 8.9200 14.0900 23.4500 16.3800 23.4500
61 3 4 10.9600 8.8300 8.1700 11.3864 8.2500 6.0000 6.2100 5.6600 6.2500 9.7900 12.4600 8.8300 12.4600
61 3 5 11.2500 17.0000 10.4100 10.0400 15.4600 11.1700 5.5000 14.1393 11.7100 10.8300 11.5800 14.0000 17.0000
61 3 6 4.8800 8.0800 7.5400 3.1300 5.4100 4.0800 2.8300 5.2900 5.2100 5.0900 10.2100 5.5400 10.2100
61 3 7 6.4600 10.5000 8.0000 5.4100 10.5800 6.5800 3.6300 6.6700 7.0800 7.0400 16.0800 8.7500 16.0800
61 3 8 7.5400 8.3300 9.2900 12.8800 11.0000 10.5800 1.7100 8.5000 8.7100 9.7100 17.5800 15.3700 17.5800
61 3 9 11.9600 13.1300 10.1700 9.4600 14.1700 12.6700 3.7500 9.7100 12.4600 11.5400 17.5400 18.1600 18.1600
61 3 10 10.6300 10.1700 9.0400 5.1300 10.5000 7.9200 8.7900 7.9200 8.8700 10.5000 12.2900 13.5000 13.5000
61 3 11 14.7900 16.9600 15.5000 8.4600 10.0000 10.9200 10.3400 15.6700 10.5800 13.5400 22.7100 17.0800 22.7100
61 3 12 14.8800 13.8800 16.3800 10.2500 14.9200 13.6700 17.5615 13.7000 16.2900 15.7900 17.5615 22.5400 22.5400
61 3 13 11.2100 15.9833 12.3300 5.6300 11.1700 15.9833 15.9833 10.5000 13.8800 11.5000 19.7000 18.8800 19.7000
61 3 14 12.1200 15.2900 12.7500 5.1700 9.3800 7.0400 8.1200 11.1200 8.7500 9.2900 20.0400 15.7100 20.0400
61 3 15 11.1200 15.5400 13.9600 8.4200 10.8800 8.8300 11.5400 13.5400 8.4600 13.9200 22.1300 14.1200 22.1300
61 3 16 4.9200 12.9200 5.2500 4.2900 8.9600 7.0400 2.7500 5.1300 6.0000 7.2900 20.1200 11.4200 20.1200
61 3 17 15.7100 14.7100 17.3629 8.8700 14.3700 10.7500 13.0000 14.2900 13.0800 15.3400 22.7900 19.1700 22.7900
61 3 18 16.8800 15.2500 12.2900 11.0400 13.6700 10.5400 13.1700 10.4600 13.5000 14.6700 19.3800 22.9500 22.9500
61 3 19 11.4200 9.4600 13.4600 6.1700 6.8300 5.7900 7.7500 6.5000 7.0400 9.3800 11.2900 11.3400 13.4600
61 3 20 13.7500 10.4100 12.0000 10.7500 11.4600 10.2900 15.4100 10.0400 13.6700 13.8300 14.2900 21.0900 21.0900
61 3 21 9.5400 10.5800 15.6300 7.2900 7.5400 7.7100 8.1700 6.5800 8.5800 10.5000 9.3800 14.8800 15.6300
61 3 22 6.3400 4.4200 5.7100 4.4200 5.1300 4.2900 8.0000 4.9200 8.0000 9.0400 8.2500 13.1300 13.1300
61 3 23 6.3800 2.5800 4.7900 5.1300 6.4600 7.2100 12.7571 7.3800 9.7900 8.3300 15.2100 18.3400 18.3400
61 3 24 6.2900 7.4600 6.7500 4.5400 8.2500 6.2500 8.4600 10.3400 13.3221 10.2900 14.4200 15.4600 15.4600
61 3 25 9.6700 11.6300 10.4100 5.5800 10.5800 16.8623 16.8623 13.0400 11.9200 14.5000 21.3400 21.5400 21.5400
61 3 26 15.0000 11.6300 12.5800 8.8300 13.3300 17.4931 13.7500 10.5400 17.4931 13.8800 15.3700 22.5000 22.5000
61 3 27 5.8800 3.5000 5.1700 2.7500 2.8300 12.2855 12.2855 1.4600 12.2855 12.2855 7.2100 15.3400 15.3400
61 3 28 8.4600 10.6300 12.0400 5.0900 7.8300 6.7900 10.8800 10.9200 9.5400 10.6300 18.1600 14.4979 18.1600
61 3 29 18.2500 19.1486 14.9600 12.0000 18.3400 14.3300 16.6200 13.3700 17.5400 14.2100 18.6300 16.8300 19.1486
61 3 30 17.7500 12.9200 11.7900 10.1300 16.0800 14.2100 14.7900 14.9200 14.7100 13.4600 15.6700 13.1700 17.7500
61 3 31 8.9600 14.8107 9.1300 8.5000 10.7500 9.5400 11.9200 9.5900 11.2500 8.5400 11.9600 12.2100 14.8107
61 4 1 8.3800 6.3400 11.6443 6.7500 9.3300 9.5400 11.6700 8.2100 11.2100 6.4600 11.9600 7.1700 11.9600
61 4 2 7.6200 4.2500 10.5800 10.5800 4.6700 6.2500 5.2500 4.9600 6.8300 7.0000 10.7100 13.0000 13.0000
61 4 3 15.2900 8.6300 15.6700 4.1200 10.2500 9.0400 12.3243 8.5400 7.5800 4.9600 11.0800 9.3800 15.6700
61 4 4 13.9200 13.6700 13.8800 6.7500 9.7900 6.3800 6.0000 8.5400 7.6700 8.0800 14.5000 11.9200 14.5000
61 4 5 18.1200 14.6200 18.2900 10.6300 13.3300 10.8300 9.2500 8.2100 10.3400 8.5000 17.1600 13.1300 18.2900
61 4 6 4.5000 8.2100 9.2900 3.2100 5.9600 4.3300 5.0000 7.3300 6.1300 6.5400 10.2500 11.5000 11.5000
61 4 7 8.2100 7.0400 13.7500 3.7500 6.0000 5.0000 5.3300 4.0000 5.6600 3.6700 7.6200 7.2100 13.7500
61 4 8 10.3400 11.2900 11.2900 4.4200 9.3800 7.6700 8.7100 10.0800 9.2100 12.6971 11.2500 11.1200 12.6971
61 4 9 13.3700 11.1200 13.0800 8.8300 11.7500 14.1579 9.9600 9.5900 10.5400 10.5000 10.1300 15.3400 15.3400
61 4 10 5.7500 4.8300 8.2500 3.0000 10.3900 10.3900 5.2100 3.5800 6.0000 4.5800 7.6200 11.2500 11.2500
61 4 11 10.5000 12.2500 12.5800 6.9600 8.7100 8.5800 5.6600 9.9200 9.0000 13.3100 13.3100 12.8700 13.3100
61 4 12 10.6300 10.7729 11.3800 5.1300 5.7100 5.1300 6.5400 4.7500 4.5000 5.1700 8.5000 6.3800 11.3800
61 4 13 15.5000 9.2900 15.7900 9.7100 7.2900 7.1700 8.0000 4.7500 12.5650 7.5800 7.1700 5.6600 15.7900
61 4 14 10.5000 6.1700 4.5000 5.0000 8.6700 5.0000 4.2900 4.5000 10.8307 7.7900 8.5000 7.7100 10.8307
61 4 15 5.1700 6.4200 3.9200 2.6700 3.3700 1.5400 2.4600 2.2900 3.5800 4.0000 5.7500 6.7900 6.7900
61 4 16 4.7100 7.0000 10.1379 2.3300 5.2100 2.9600 2.8800 5.1700 3.3700 4.4600 12.6700 10.1700 12.6700
61 4 17 4.0000 3.7100 3.3300 1.5800 2.2100 0.8300 4.4600 2.5400 3.5800 3.8300 10.0400 8.7221 10.0400
61 4 18 10.8300 12.4200 6.0400 5.5000 11.9200 7.0800 5.6600 9.9600 7.4600 9.4600 12.9200 11.5800 12.9200
61 4 19 16.7100 13.9600 14.6700 11.4200 14.3700 11.6300 12.9600 13.2500 13.2900 14.3700 19.2100 20.4600 20.4600
61 4 20 21.0900 15.4100 17.0000 11.6300 13.2500 11.1700 12.2500 10.5400 11.2900 11.5800 18.0500 20.0800 21.0900
61 4 21 15.3400 14.0400 15.8700 9.7900 11.7100 8.7900 9.5000 12.2500 9.0000 9.8700 17.5400 12.2900 17.5400
61 4 22 8.1700 5.6600 6.9200 4.7900 7.8700 5.0900 7.4600 4.8300 4.8800 7.1200 6.7500 4.9600 8.1700
61 4 23 12.2100 7.8700 7.9600 9.6700 11.1700 10.0000 10.7100 10.4100 11.8700 10.6300 10.8300 10.6700 12.2100
61 4 24 9.5400 8.0400 9.1300 4.7900 7.5400 5.7500 5.2500 7.0800 6.0000 7.6200 9.8700 8.4600 9.8700
61 4 25 14.0400 11.9600 14.9600 7.8700 10.7500 8.8300 13.7500 11.9600 16.4454 16.4454 12.1700 17.5000 17.5000
61 4 26 16.2900 14.4600 6.9200 5.8800 12.6200 7.4600 6.0000 6.3400 7.5400 6.0000 8.3300 12.1200 16.2900
61 4 27 4.0800 7.0400 7.9200 3.8300 3.8800 3.1300 6.2500 3.1700 5.4100 10.8393 7.2900 7.7500 10.8393
61 4 28 5.5800 6.5000 2.5400 1.8700 4.2100 1.5400 2.6700 1.3800 2.5400 2.7100 5.1300 3.2100 6.5000
61 4 29 9.6200 11.7431 11.7431 3.8300 6.8300 3.8800 4.0400 6.4600 4.1700 4.1200 13.0400 2.6700 13.0400
61 4 30 11.6700 11.0000 9.5400 13.5664 9.4200 5.7900 5.0900 8.2500 6.9600 6.2500 12.2100 8.7500 13.5664
61 5 1 15.8700 13.8800 14.5421 9.7900 13.4600 10.1700 9.9600 14.0400 9.7500 9.9200 18.6300 11.1200 18.6300
61 5 2 19.0400 14.8300 14.9200 8.6700 15.6300 11.6300 10.4600 9.7500 11.2100 10.7100 12.9600 12.6700 19.0400
61 5 3 11.0000 10.9200 12.8700 8.6700 10.5800 8.4200 9.5000 10.0400 9.6200 9.4200 15.4600 12.2500 15.4600
61 5 4 9.8700 10.2900 8.4200 7.5000 9.4200 7.3300 5.9600 6.2500 7.7900 8.9200 4.7900 3.8300 10.2900
61 5 5 10.6300 10.3700 9.1700 6.4600 9.8300 8.0000 9.1300 9.8700 10.0400 8.6300 16.2900 12.4200 16.2900
61 5 6 23.0000 19.7900 21.2100 14.1200 22.3400 15.0400 16.8300 17.7100 20.7707 17.5400 28.0800 23.1300 28.0800
61 5 7 18.1600 17.7100 14.8800 14.4600 23.1600 15.4600 18.2100 18.0500 17.0400 15.9600 26.6300 26.5800 26.6300
61 5 8 12.7900 10.0800 12.3300 10.7500 15.7100 14.0400 18.5800 15.7900 17.3300 17.9200 18.6600 26.3000 26.3000
61 5 9 6.0400 3.9600 7.0000 3.8300 4.1700 4.0000 7.2500 3.3700 7.0800 9.2100 6.5400 11.3800 11.3800
61 5 10 4.7900 6.2100 4.6300 1.0400 3.4200 1.1700 3.3300 3.7900 8.4050 1.8300 7.5800 3.8800 8.4050
61 5 11 3.5400 7.5400 5.3300 2.0800 5.2500 1.5800 3.6700 3.7100 2.6200 3.0400 9.2500 5.9600 9.2500
61 5 12 7.0000 15.1200 9.1700 4.5400 11.2100 5.9100 5.1700 4.0400 5.2500 4.3800 10.6300 9.5000 15.1200
61 5 13 11.0000 11.5400 13.2207 8.8300 12.8300 9.9200 5.2100 8.7100 7.9200 8.6300 9.1700 12.3300 13.2207
61 5 14 9.2500 6.5400 7.0400 6.0000 11.4600 8.1200 10.0400 12.3350 10.0400 9.7500 11.1200 3.3300 12.3350
61 5 15 9.6200 3.9200 9.7500 3.8800 5.6300 3.4600 5.9100 5.8800 6.3800 6.2500 6.6300 8.4200 9.7500
61 5 16 15.0400 10.1700 15.2500 5.1700 12.9200 6.7900 8.3800 14.2893 9.4600 9.1700 12.0000 13.7000 15.2500
61 5 17 10.0000 6.5400 15.6300 4.8800 8.2100 6.7500 5.8300 7.3800 8.0000 7.9600 9.4600 8.2100 15.6300
61 5 18 4.8800 10.7086 15.9600 3.7100 6.3400 3.8300 5.0400 3.7900 5.0000 4.1700 7.2900 5.9100 15.9600
61 5 19 5.0000 5.2900 5.9100 3.6300 7.2500 4.1700 6.8300 6.7900 7.1700 9.2900 10.8300 14.9600 14.9600
61 5 20 6.2100 7.4600 10.1300 4.8300 7.3300 5.6600 4.7100 12.2257 7.0000 8.6700 10.4100 12.7500 12.7500
61 5 21 6.8300 4.2900 11.6700 3.7100 5.5000 4.5000 3.1700 6.2500 4.9200 4.2900 10.7500 10.3400 11.6700
61 5 22 6.2500 3.6700 5.3300 2.5000 4.1700 3.7900 2.4200 4.2100 4.6300 5.3700 8.2100 10.9200 10.9200
61 5 23 4.9600 3.9600 3.5800 2.4200 3.7500 2.2500 9.8279 2.8300 4.5000 5.5400 6.1300 8.6700 9.8279
61 5 24 5.5400 5.9600 3.7100 3.3700 3.9200 1.6300 4.0000 3.3700 4.9200 6.5000 8.8300 12.2900 12.2900
61 5 25 7.6700 11.1700 13.1300 5.5000 9.1300 6.0400 6.7900 7.9600 7.3300 10.4600 13.8800 17.0400 17.0400
61 5 26 11.7900 12.5000 20.9600 8.1700 10.2100 6.5000 9.3300 12.0800 9.5900 11.4600 14.3300 16.5800 20.9600
61 5 27 10.9200 6.7900 6.4600 5.4100 10.0000 5.2500 4.9200 7.0400 7.2900 8.2500 10.4600 8.0000 10.9200
61 5 28 9.9600 7.6700 6.4200 3.2900 7.4100 3.3300 5.4100 6.4200 4.5000 5.1700 11.7900 8.3800 11.7900
61 5 29 12.0400 6.6700 15.9600 9.8700 8.0400 15.8007 11.7100 9.2100 11.1700 12.0400 11.5400 17.9600 17.9600
61 5 30 10.0000 4.7500 9.2100 3.4200 7.6700 5.2500 5.8300 7.2100 6.3400 5.9100 8.7100 12.9200 12.9200
61 5 31 7.0000 9.7900 12.2500 4.8300 8.2500 5.3700 6.5800 9.2900 6.5800 7.1200 11.8700 13.2807 13.2807
61 6 1 15.9200 9.5900 12.0400 8.7900 11.5400 6.0400 9.7500 8.2900 9.3300 10.3400 10.6700 12.1200 15.9200
61 6 2 11.2900 6.3400 6.9200 6.7100 12.1200 12.5814 7.9200 8.7100 9.8300 9.1700 12.4200 15.7100 15.7100
61 6 3 7.5000 8.2900 6.8300 5.8800 12.8700 7.0800 10.4100 7.8700 10.4600 10.3400 13.8800 14.4200 14.4200
61 6 4 8.5000 6.4200 7.2500 4.6700 7.7900 5.1700 6.2100 9.8700 7.2900 8.3300 17.0000 11.4200 17.0000
61 6 5 11.5800 11.5400 7.5000 5.6600 9.9600 6.0400 3.4200 9.1700 8.0800 10.9200 16.1700 12.2900 16.1700
61 6 6 8.3300 8.5400 6.1300 3.2100 8.5800 5.1700 4.2100 7.9600 6.9200 6.7100 11.4200 8.7500 11.4200
61 6 7 11.9200 9.4200 8.9600 6.3400 13.1300 8.6300 8.1700 9.7100 9.5900 9.8700 13.2500 13.0707 13.2500
61 6 8 12.1700 8.8700 8.1700 6.9200 11.9200 7.4600 9.5400 9.5900 10.5800 10.3700 11.2100 19.8300 19.8300
61 6 9 9.7100 12.1246 8.2900 4.2900 7.7500 4.3800 8.2900 12.1246 8.0800 8.8300 7.7900 14.2100 14.2100
61 6 10 14.4200 9.9600 11.5800 6.7900 11.5400 4.6700 9.7100 4.2500 12.2107 6.8700 5.8300 8.3300 14.4200
61 6 11 8.2900 6.8300 6.0400 3.2900 7.3300 1.8700 6.2500 3.1300 5.4100 5.2100 5.3700 5.9600 8.2900
61 6 12 9.2500 7.0800 13.4600 5.1700 5.6600 3.6300 9.1700 2.8800 6.5000 6.8300 7.2900 11.3400 13.4600
61 6 13 6.1300 4.1200 6.5000 2.9200 3.5000 1.5800 9.2507 3.6300 4.2100 3.0800 7.7100 6.1300 9.2507
61 6 14 8.3300 12.4200 8.7100 6.7900 11.8700 7.1200 5.6600 8.6300 8.0800 10.2500 20.2100 11.8300 20.2100
61 6 15 9.9600 8.1700 10.5400 5.8800 10.2500 6.9200 8.2500 9.2900 9.5000 9.2500 14.5800 13.9600 14.5800
61 6 16 13.8800 14.5400 13.7500 8.2900 17.3514 10.0000 10.5400 16.5400 11.5400 14.7100 25.2500 20.8800 25.2500
61 6 17 14.3300 11.3400 15.5000 9.4200 12.3300 9.0400 12.9600 9.5000 11.0000 10.5000 14.6700 16.3300 16.3300
61 6 18 12.1200 16.5207 7.6700 7.1700 14.9200 10.3400 13.7000 13.2500 12.1200 12.5400 17.7500 24.7100 24.7100
61 6 19 8.9200 6.3800 7.6700 6.4200 11.3400 7.7500 10.3700 9.3800 10.2900 10.1700 12.9200 16.8800 16.8800
61 6 20 4.0000 3.2500 5.1300 2.8800 8.5800 4.4600 7.9200 6.3400 11.6171 7.8300 11.0000 14.2500 14.2500
61 6 21 8.5400 9.5000 14.2886 6.6300 11.5000 7.3300 10.5400 9.8300 9.5400 10.1700 14.7100 13.7500 14.7100
61 6 22 8.8300 6.2500 6.3800 6.4200 11.9600 8.5800 13.2900 9.2900 11.5400 11.0000 13.2500 18.9100 18.9100
61 6 23 5.7100 4.2100 7.7900 5.2900 11.5800 7.3300 14.2100 7.3800 11.4600 11.6300 14.9600 21.5000 21.5000
61 6 24 6.4200 4.9200 9.3300 4.7500 12.1700 8.3300 14.8800 11.8700 12.9200 15.0000 19.0800 20.7500 20.7500
61 6 25 9.0000 8.2500 9.9200 5.9600 13.2100 8.6700 11.8700 12.0400 10.9600 13.0000 14.6700 15.8300 15.8300
61 6 26 13.1300 11.4200 7.6200 7.0800 12.4200 5.9600 8.3800 7.7500 9.6700 10.0400 10.8300 11.6300 13.1300
61 6 27 9.0000 6.3400 8.0000 5.7100 8.0400 6.9600 10.5400 8.9600 10.4100 10.3700 13.2900 16.7900 16.7900
61 6 28 7.7500 9.7100 9.2100 5.8300 11.1200 6.2500 8.7900 12.8300 7.3800 11.5800 19.9200 16.3800 19.9200
61 6 29 7.4100 10.4600 7.9600 6.7900 12.6200 7.0800 8.3300 14.7371 7.0800 10.9200 20.8800 10.7900 20.8800
61 6 30 12.2900 14.3700 10.7900 16.7943 13.8300 9.5900 4.9200 13.7000 8.7500 12.3800 21.8700 15.6300 21.8700
61 7 1 7.2100 6.8300 7.7100 4.4200 8.4600 4.7900 6.7100 6.0000 5.7900 7.9600 6.9600 8.7100 8.7100
61 7 2 12.0400 7.2500 9.2500 7.0400 10.3400 4.9200 5.8300 5.9600 6.2500 8.6300 8.0000 8.5000 12.0400
61 7 3 15.3400 10.5800 12.1700 10.0800 18.5800 11.3800 15.7500 14.3300 16.9786 16.7900 20.4100 21.2900 21.2900
61 7 4 17.5000 10.7500 14.9200 12.0000 12.6200 9.6200 14.9200 11.0800 13.1300 13.5000 12.4600 19.6700 19.6700
61 7 5 11.5000 4.9600 7.6200 5.8300 8.9200 6.1700 10.0800 5.5800 8.0800 8.7500 7.0800 12.4200 12.4200
61 7 6 8.0000 11.6077 7.6200 11.6077 8.0000 4.5800 7.0800 6.8700 6.2500 6.2100 10.2100 12.0800 12.0800
61 7 7 11.1700 7.2100 7.4100 8.1200 14.2900 9.7500 14.5400 9.9600 13.0400 11.5400 15.3400 17.4100 17.4100
61 7 8 11.2100 7.5800 7.8300 7.8700 14.4200 8.3800 14.0400 10.9600 11.6300 9.3300 13.9493 16.0400 16.0400
61 7 9 7.2900 5.7100 7.6700 5.3700 10.6300 6.0000 9.4600 6.3800 7.5400 7.7100 8.2100 13.0000 13.0000
61 7 10 8.6300 7.8700 9.3300 5.5800 9.4600 3.4600 2.6700 2.9600 2.9200 4.2500 5.0400 5.9600 9.4600
61 7 11 11.0800 11.4200 10.3700 6.8700 9.4600 5.6300 7.4100 8.1700 6.5000 8.3800 10.2100 13.2900 13.2900
61 7 12 19.4600 16.8800 12.2900 10.0800 15.7662 8.8300 9.0800 15.7662 10.5000 10.7100 17.2100 9.9200 19.4600
61 7 13 16.7500 13.7900 12.9200 12.3300 19.9500 13.1700 16.8300 16.1700 15.3700 14.9200 20.2500 21.9600 21.9600
61 7 14 22.5000 19.2900 14.2900 12.4200 20.8800 10.1700 11.8300 12.3300 10.6300 10.8800 15.6300 14.0000 22.5000
61 7 15 16.9200 14.5000 8.0000 7.6200 14.4479 7.9200 10.2500 10.9600 8.9200 10.1700 14.0900 9.9200 16.9200
61 7 16 21.4200 10.8800 11.0000 10.0400 14.6700 9.7100 13.1300 11.2100 11.8700 15.9114 12.2100 12.6200 21.4200
